subset_index,experiment_seed,perm_gen_seed,permutation_index,image_index,image_id,initial_dice,final_dice,iterations_used,reached_cutoff,commit_type,protocol,dice_cutoff,prompt_limit,context_size
0,23,25,2,3,20,0.8394492268562317,0.8781580328941345,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,25,2,4,26,0.8781574368476868,0.9005165100097656,16,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,25,2,5,30,0.878929853439331,0.9011240005493164,10,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,25,2,6,8,0.8533152341842651,0.8828626871109009,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,25,2,7,39,0.8332866430282593,0.864653468132019,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,25,2,8,66,0.8600847125053406,0.9019554257392884,19,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,25,2,9,11,0.8874978423118591,0.9008002877235411,7,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,26,3,0,20,5.589246947212967e-12,0.8081095218658447,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,26,3,1,39,0.7392066121101379,0.8564475774765015,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,26,3,2,26,0.8685544729232788,0.9008631110191344,20,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,26,3,3,66,0.8270059823989868,0.8946431279182434,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,26,3,4,28,0.6746532320976257,0.8359906077384949,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,26,3,5,8,0.823371171951294,0.8796818256378174,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,26,3,6,36,0.8757658004760742,0.9003835320472717,20,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,26,3,7,25,0.8623459339141846,0.8931067585945129,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,26,3,8,30,0.8783953189849854,0.9016399383544922,8,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,26,3,9,11,0.8874978423118591,0.9009161591529846,14,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,27,4,0,66,7.024648224218666e-12,0.8385169506072998,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,27,4,1,28,0.3137436807155609,0.8483676314353943,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,27,4,2,30,0.8508653044700623,0.9004387855529785,12,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,27,4,3,26,0.8086656928062439,0.8935442566871643,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,27,4,4,39,0.8152525424957275,0.8614438772201538,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,27,4,5,36,0.8881065249443054,0.9007905721664428,20,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,27,4,6,20,0.8478738069534302,0.8894501328468323,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,27,4,7,25,0.8635485768318176,0.8975223898887634,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,27,4,8,11,0.8869256377220154,0.9000322222709656,13,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,27,4,9,8,0.8542312383651733,0.8830157518386841,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,28,5,0,39,6.8464435509785204e-12,0.752179741859436,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,28,5,1,26,0.7681507468223572,0.8888487815856934,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,28,5,2,25,0.8528732657432556,0.895246148109436,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,28,5,3,11,0.8724687695503235,0.8964177370071411,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,28,5,4,30,0.8784318566322327,0.90073961019516,13,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,28,5,5,36,0.8854514956474304,0.9003610014915466,15,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,28,5,6,8,0.8527302742004395,0.8800323009490967,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,28,5,7,20,0.8505948185920715,0.8892756104469299,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,28,5,8,28,0.7426617741584778,0.8633632063865662,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,28,5,9,66,0.8658261895179749,0.9038274884223938,13,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,29,6,0,25,6.022466379762559e-12,0.8223148584365845,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,29,6,1,66,0.7971484661102295,0.8847725987434387,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,29,6,2,8,0.8257290124893188,0.8612644672393799,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,29,6,3,36,0.8779056668281555,0.8977513313293457,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,29,6,4,28,0.5446463823318481,0.8570777773857117,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,29,6,5,26,0.8736030459403992,0.89154052734375,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,29,6,6,39,0.826459527015686,0.8549693822860718,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,29,6,7,20,0.8545734286308289,0.8881815671920776,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,29,6,8,11,0.8893625140190125,0.9003538489341736,12,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,29,6,9,30,0.8815703988075256,0.900542140007019,10,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,30,7,0,8,7.29358240469935e-12,0.8020913004875183,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,30,7,1,36,0.8463268280029297,0.8846343755722046,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,30,7,2,26,0.6893307566642761,0.8850129842758179,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,30,7,3,25,0.8474733829498291,0.8916506171226501,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,30,7,4,30,0.8828096985816956,0.9003224968910217,19,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,30,7,5,28,0.7206286787986755,0.8700891733169556,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,30,7,6,66,0.8598917126655579,0.9022555947303772,19,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,30,7,7,39,0.8321564197540283,0.8684459924697876,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,30,7,8,11,0.886930525302887,0.9005968570709229,14,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,30,7,9,20,0.853218138217926,0.8873566389083862,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,31,8,0,8,7.29358240469935e-12,0.8458964824676514,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,31,8,1,39,0.7746396660804749,0.8512485027313232,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,31,8,2,11,0.8299850225448608,0.9002055525779724,13,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,31,8,3,30,0.87618488073349,0.9004228711128235,20,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,31,8,4,20,0.8431970477104187,0.884099006652832,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,31,8,5,36,0.8911136984825134,0.9005846977233887,8,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,31,8,6,26,0.8620107769966125,0.9018197059631348,15,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,31,8,7,28,0.7409515380859375,0.8642702698707581,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,31,8,8,25,0.8639049530029297,0.8931410908699036,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,31,8,9,66,0.8658261895179749,0.9002050757408142,13,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,32,9,0,26,6.855346151857233e-12,0.8301222324371338,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,32,9,1,30,0.8609163761138916,0.8948160409927368,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,32,9,2,8,0.8391635417938232,0.8772499561309814,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,32,9,3,28,0.7013546228408813,0.870593249797821,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,32,9,4,11,0.8757840394973755,0.8963693380355835,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,32,9,5,39,0.8281251192092896,0.8617849946022034,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,32,9,6,36,0.8896898031234741,0.9000184535980225,9,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,32,9,7,20,0.8468003869056702,0.8897964358329773,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,32,9,8,66,0.8560822010040283,0.9010814428329468,11,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,32,9,9,25,0.8627682328224182,0.8949203491210938,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,33,10,0,28,7.642353763714915e-12,0.8054945468902588,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,33,10,1,36,0.8666209578514099,0.8838551640510559,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,33,10,2,66,0.8443796038627625,0.8995243906974792,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,33,10,3,30,0.8588427305221558,0.9015693068504332,7,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,33,10,4,11,0.8691431283950806,0.9011239409446716,12,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,33,10,5,25,0.8209426999092102,0.8868436813354492,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,33,10,6,26,0.8709244728088379,0.8955845236778259,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,33,10,7,39,0.8293144106864929,0.8601948022842407,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,33,10,8,20,0.8534760475158691,0.8896749019622803,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,33,10,9,8,0.8542312383651733,0.8796961903572083,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,34,11,0,26,6.855346151857233e-12,0.7716897130012512,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,34,11,1,39,0.7678635716438293,0.8302814960479736,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,34,11,2,66,0.8108386993408203,0.8828487396240234,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,34,11,3,20,0.8473831415176392,0.885880708694458,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,34,11,4,28,0.6746532320976257,0.8600925207138062,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,34,11,5,30,0.873680591583252,0.9001758098602295,17,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,34,11,6,8,0.8469631671905518,0.8796894550323486,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,34,11,7,25,0.8664072751998901,0.8961566090583801,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,34,11,8,36,0.8899679780006409,0.9020990133285522,15,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,34,11,9,11,0.8874978423118591,0.901316463947296,12,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,35,12,0,36,7.110598568282889e-12,0.7762483358383179,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,35,12,1,39,0.7878773808479309,0.8502077460289001,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,35,12,2,30,0.854361355304718,0.9000661373138428,15,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,35,12,3,11,0.8693934082984924,0.9009277820587158,13,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,35,12,4,25,0.8142334818840027,0.8837820887565613,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,35,12,5,8,0.8515881299972534,0.8798437714576721,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,35,12,6,20,0.8471124172210693,0.886565089225769,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,35,12,7,26,0.8754644393920898,0.8956317901611328,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,35,12,8,28,0.7426617741584778,0.8583626747131348,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,35,12,9,66,0.8658261895179749,0.9006984829902649,14,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,36,13,0,8,7.29358240469935e-12,0.7732899188995361,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,36,13,1,28,0.4102485775947571,0.8528907895088196,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,36,13,2,66,0.8359206914901733,0.88881516456604,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,36,13,3,11,0.8644639253616333,0.902255654335022,6,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,36,13,4,30,0.8688080310821533,0.9008513689041138,7,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,36,13,5,26,0.8133382201194763,0.8917617797851562,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,36,13,6,39,0.8292844295501709,0.8587973117828369,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,36,13,7,20,0.8490029573440552,0.8835025429725647,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,36,13,8,25,0.8669289350509644,0.8975761532783508,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,36,13,9,36,0.8864449858665466,0.9002555012702942,16,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,37,14,0,36,7.110598568282889e-12,0.6836531758308411,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,37,14,1,8,0.8220750093460083,0.874447226524353,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,37,14,2,39,0.8067674040794373,0.8619595766067505,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,37,14,3,28,0.6044401526451111,0.8663816452026367,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,37,14,4,30,0.8631577491760254,0.9009164571762084,5,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,37,14,5,25,0.8283547163009644,0.8930733799934387,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,37,14,6,26,0.8753103613853455,0.901002049446106,15,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,37,14,7,66,0.8565070033073425,0.9006590247154236,15,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,37,14,8,11,0.886930525302887,0.9008036851882936,12,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,37,14,9,20,0.853218138217926,0.888052225112915,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,38,15,0,26,6.855346151857233e-12,0.8241123557090759,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,38,15,1,28,0.6582236886024475,0.838553786277771,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,38,15,2,36,0.8426042199134827,0.8903089165687561,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,38,15,3,30,0.8809328079223633,0.9003316164016724,10,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,38,15,4,20,0.8423411846160889,0.887306809425354,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,38,15,5,66,0.8528556823730469,0.9008455276489258,19,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,38,15,6,8,0.8561620116233826,0.8793987035751343,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,38,15,7,25,0.8633059859275818,0.8945410251617432,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,38,15,8,11,0.8865530490875244,0.8985393643379211,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,38,15,9,39,0.8331761360168457,0.8592698574066162,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,39,16,0,11,6.770994355476123e-12,0.8440321087837219,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,39,16,1,8,0.8433547019958496,0.8720792531967163,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,39,16,2,28,0.5867030620574951,0.859210729598999,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,39,16,3,20,0.8404014706611633,0.8827540874481201,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,39,16,4,30,0.8750749230384827,0.900723159313202,7,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,39,16,5,36,0.8872272968292236,0.900080144405365,15,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,39,16,6,25,0.8599211573600769,0.8909305334091187,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,39,16,7,39,0.8343841433525085,0.866483211517334,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,39,16,8,26,0.8771143555641174,0.8997524976730347,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,39,16,9,66,0.8658261895179749,0.9004776477813721,17,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,40,17,0,30,6.945523149670674e-12,0.8401800990104675,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,40,17,1,8,0.8386403918266296,0.8828033208847046,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,40,17,2,66,0.8420436978340149,0.9018208384513856,19,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,40,17,3,26,0.7835817337036133,0.8884766101837158,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,40,17,4,25,0.8573351502418518,0.8950221538543701,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,40,17,5,11,0.8855469226837158,0.9015034437179564,13,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,40,17,6,20,0.8513771891593933,0.887137770652771,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,40,17,7,28,0.7213283777236938,0.8616504669189453,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,40,17,8,39,0.8302249908447266,0.8568261861801147,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,40,17,9,36,0.8864449858665466,0.9006994366645813,13,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,41,18,0,30,6.945523149670674e-12,0.844335675239563,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,41,18,1,28,0.6779542565345764,0.8496548533439636,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,41,18,2,20,0.8266042470932007,0.8756376504898071,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,41,18,3,25,0.863239049911499,0.8950578570365906,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,41,18,4,11,0.8824537992477417,0.9005240201950073,13,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,41,18,5,39,0.8290975689888,0.8569843769073486,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,41,18,6,66,0.8635870814323425,0.901094615459442,17,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,41,18,7,26,0.8789446949958801,0.9000886678695679,14,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,41,18,8,36,0.8853471875190735,0.8998598456382751,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,41,18,9,8,0.8542312383651733,0.8853920102119446,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,42,19,0,26,6.855346151857233e-12,0.8168270587921143,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,42,19,1,36,0.7830636501312256,0.87729412317276,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,42,19,2,28,0.6706213355064392,0.8516146540641785,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,42,19,3,8,0.8350440263748169,0.8740166425704956,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,42,19,4,25,0.8523215651512146,0.8902661204338074,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,42,19,5,20,0.8474866151809692,0.8833101391792297,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,42,19,6,11,0.8842744827270508,0.8993192911148071,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,42,19,7,39,0.8325642347335815,0.8596872091293335,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,42,19,8,30,0.881598711013794,0.9015868306159972,10,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,42,19,9,66,0.8658261895179749,0.9023456573486328,14,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
