subset_index,experiment_seed,perm_gen_seed,permutation_index,image_index,image_id,initial_dice,final_dice,iterations_used,reached_cutoff,commit_type,protocol,dice_cutoff,prompt_limit,context_size
0,23,25,2,6,35,0.9571438431739808,0.9726166725158693,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,23,25,2,7,3,0.926392376422882,0.9681670665740968,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,23,25,2,8,11,0.9424179792404176,0.970292627811432,18,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,23,25,2,9,29,0.9406623840332032,0.970480501651764,15,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,23,26,3,0,8,3.9526073386531024e-12,0.9372138381004332,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,23,26,3,1,3,0.8328047394752502,0.9599003195762634,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,23,26,3,2,13,0.94501394033432,0.9707149267196656,15,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,23,26,3,3,11,0.9170788526535034,0.9680466055870056,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,23,26,3,4,42,0.918287992477417,0.971122682094574,11,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,23,26,3,5,35,0.9472498893737792,0.9716091752052308,5,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,23,26,3,6,41,0.925382673740387,0.9694566130638124,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,23,26,3,7,9,0.9476641416549684,0.9719258546829224,16,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,23,26,3,8,14,0.939079999923706,0.9686956405639648,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,23,26,3,9,29,0.9406623840332032,0.970492660999298,17,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,23,27,4,0,11,3.4022363919194998e-12,0.9430997371673584,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,23,27,4,1,42,0.8831009268760681,0.9688764214515686,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,23,27,4,2,14,0.9198079705238342,0.9655447602272034,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,23,27,4,3,13,0.944402515888214,0.9704312682151794,13,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,23,27,4,4,3,0.9232326149940492,0.9698916673660278,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,23,27,4,5,41,0.9253722429275512,0.9660415649414062,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,23,27,4,6,8,0.9392951726913452,0.9669854044914246,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,23,27,4,7,9,0.9479750394821168,0.970971405506134,15,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,23,27,4,8,29,0.9402483105659484,0.9701123833656312,13,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,23,27,4,9,35,0.9595276713371276,0.9734451770782472,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,23,28,5,0,3,3.900135856632625e-12,0.9305840134620668,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,23,28,5,1,13,0.9389820098876952,0.970159947872162,18,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,23,28,5,2,9,0.945074737071991,0.9703002572059632,14,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,23,28,5,3,29,0.932515263557434,0.9707801938056946,17,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,23,28,5,4,14,0.9360411763191224,0.9671467542648317,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,23,28,5,5,41,0.9262407422065736,0.9674347639083862,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,23,28,5,6,35,0.9604271650314332,0.9711000323295592,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,23,28,5,7,8,0.9297773241996764,0.970102846622467,16,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,23,28,5,8,42,0.9215700030326844,0.9710376262664796,12,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,23,28,5,9,11,0.9448922872543336,0.9713392853736876,16,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,23,29,6,0,9,3.2754185648464773e-12,0.9228935837745668,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,23,29,6,1,11,0.9114767909049988,0.9628434777259828,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,23,29,6,2,35,0.9565756320953368,0.9700782895088196,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,23,29,6,3,41,0.9227396249771118,0.9696754813194276,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,23,29,6,4,42,0.8973281383514404,0.9718480110168456,15,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,23,29,6,5,13,0.9522687792778016,0.9703134298324584,9,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,23,29,6,6,3,0.9349842071533204,0.9705657958984376,17,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,23,29,6,7,8,0.9425248503684998,0.9708205461502076,18,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,23,29,6,8,29,0.9418266415596008,0.9717458486557008,15,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,23,29,6,9,14,0.9373552799224854,0.9703230261802672,20,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,23,30,7,0,35,3.6751109967758655e-12,0.956089973449707,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,23,30,7,1,41,0.8913804888725281,0.9661463499069214,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,23,30,7,2,13,0.9357066750526428,0.970741331577301,20,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,23,30,7,3,9,0.9400357604026794,0.969903290271759,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,23,30,7,4,14,0.9412106275558472,0.9672648906707764,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,23,30,7,5,42,0.9178759455680848,0.969551920890808,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,23,30,7,6,11,0.9392639994621276,0.9709221720695496,17,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,23,30,7,7,3,0.9292237758636476,0.9711113572120668,17,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,23,30,7,8,29,0.9377022981643676,0.9706743359565736,16,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,23,30,7,9,8,0.9322363138198853,0.9703152179718018,19,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,23,31,8,0,35,3.6751109967758655e-12,0.9524038434028624,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,23,31,8,1,3,0.8686690926551819,0.9614476561546326,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,23,31,8,2,29,0.9443827271461488,0.9706254601478576,14,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,23,31,8,3,14,0.928402066230774,0.968298077583313,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,23,31,8,4,8,0.9244171380996704,0.9691895246505736,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,23,31,8,5,41,0.9257776737213136,0.9676265716552734,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,23,31,8,6,13,0.9469093084335328,0.9709944128990172,13,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,23,31,8,7,42,0.921863615512848,0.97134131193161,10,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,23,31,8,8,9,0.9476749897003174,0.971138596534729,14,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,23,31,8,9,11,0.9448922872543336,0.9704378843307496,14,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,23,32,9,0,13,3.640891841488747e-12,0.9305976033210754,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,23,32,9,1,14,0.9291358590126038,0.9663459658622742,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,23,32,9,2,35,0.953778862953186,0.9704084992408752,5,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,23,32,9,3,42,0.9233210682868958,0.9703622460365297,18,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,23,32,9,4,29,0.935646116733551,0.9701970815658568,18,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,23,32,9,5,3,0.9118877053260804,0.9696682095527648,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,23,32,9,6,41,0.9252432584762572,0.967995584011078,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,23,32,9,7,8,0.9289042353630066,0.9700320959091188,17,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,23,32,9,8,11,0.9429710507392884,0.9704962968826294,14,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,23,32,9,9,9,0.9470062851905824,0.9704505801200868,14,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,23,33,10,0,42,4.304258338638789e-12,0.957170307636261,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,23,33,10,1,41,0.8163572549819946,0.9556230306625366,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,23,33,10,2,11,0.9132007956504822,0.9701849818229676,18,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,23,33,10,3,14,0.9258453845977784,0.9661908149719238,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,23,33,10,4,29,0.94266939163208,0.9709292650222778,15,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,23,33,10,5,9,0.9381436705589294,0.97026389837265,19,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,23,33,10,6,13,0.9506182074546814,0.9707512259483336,8,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,23,33,10,7,3,0.9275705218315125,0.9682655930519104,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,23,33,10,8,8,0.9336251616477966,0.9701558351516724,16,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,23,33,10,9,35,0.9595276713371276,0.9734451770782472,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,23,34,11,0,13,3.640891841488747e-12,0.9353669285774232,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,23,34,11,1,3,0.9064372181892396,0.9620707631111144,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,23,34,11,2,11,0.9063878655433656,0.9657777547836304,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,23,34,11,3,8,0.9263495206832886,0.9684024453163148,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,23,34,11,4,42,0.918287992477417,0.9704115390777588,10,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,23,34,11,5,14,0.9372912049293518,0.966411292552948,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,23,34,11,6,35,0.9577022194862366,0.9715640544891356,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,23,34,11,7,9,0.946779489517212,0.970224142074585,15,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,23,34,11,8,41,0.9263982772827148,0.9646969437599182,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,23,34,11,9,29,0.9406623840332032,0.9702858328819276,16,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,23,35,12,0,41,3.8464648133285095e-12,0.9142535328865052,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,23,35,12,1,3,0.895027220249176,0.9657431840896606,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,23,35,12,2,14,0.918163001537323,0.970229148864746,19,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,23,35,12,3,29,0.934317111968994,0.9700104594230652,18,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,23,35,12,4,9,0.9431276321411132,0.9701387882232666,19,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,23,35,12,5,35,0.9613462090492249,0.9720702767372132,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,23,35,12,6,8,0.9290803074836732,0.970214307308197,16,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,23,35,12,7,13,0.9554699659347534,0.9713447093963624,6,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,23,35,12,8,42,0.9215700030326844,0.970329523086548,14,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,23,35,12,9,11,0.9448922872543336,0.9718879461288452,18,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,23,36,13,0,35,3.6751109967758655e-12,0.9529085159301758,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,23,36,13,1,42,0.8978297710418701,0.9684842824935912,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,23,36,13,2,11,0.9080237746238708,0.970225155353546,18,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,23,36,13,3,29,0.9437324404716492,0.9702627658843994,15,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,23,36,13,4,14,0.926803171634674,0.9690812230110168,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,23,36,13,5,13,0.9412793517112732,0.9720655083656312,13,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,23,36,13,6,3,0.9182418584823608,0.9678078889846802,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,23,36,13,7,8,0.9295844435691832,0.9713765978813172,20,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,23,36,13,8,9,0.94760400056839,0.9705531597137452,16,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,23,36,13,9,41,0.9270423054695128,0.9692835807800292,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,23,37,14,0,41,3.8464648133285095e-12,0.9058088064193726,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,23,37,14,1,35,0.9440980553627014,0.9700095057487488,12,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,23,37,14,2,3,0.9043837189674376,0.9637246131896972,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,23,37,14,3,42,0.910818338394165,0.9700392484664916,13,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,23,37,14,4,14,0.9309419989585876,0.9711699485778807,16,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,23,37,14,5,9,0.9445036053657532,0.9699131846427916,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,23,37,14,6,13,0.9584785103797911,0.9704304933547974,5,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,23,37,14,7,11,0.9428792595863342,0.970151662826538,14,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,23,37,14,8,29,0.9377022981643676,0.9689666032791138,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,23,37,14,9,8,0.9322363138198853,0.9707717299461364,20,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,23,38,15,0,13,3.640891841488747e-12,0.9382175803184508,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,23,38,15,1,42,0.9016888737678528,0.966016411781311,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,23,38,15,2,41,0.8567208051681519,0.9642248749732972,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,23,38,15,3,14,0.941238522529602,0.9689841270446776,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,23,38,15,4,8,0.9351778626441956,0.9657630324363708,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,23,38,15,5,11,0.9315856099128724,0.9707686901092528,16,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,23,38,15,6,35,0.9576647281646729,0.9724695682525636,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,23,38,15,7,9,0.9430254697799684,0.97098308801651,10,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,23,38,15,8,29,0.9432590007781982,0.9703902006149292,15,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,23,38,15,9,3,0.9278208017349244,0.9695776104927064,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,23,39,16,0,29,3.675213779141817e-12,0.9377962350845336,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,23,39,16,1,35,0.9161962866783142,0.9702231884002686,14,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,23,39,16,2,42,0.910678505897522,0.9691895246505736,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,23,39,16,3,8,0.9192885756492616,0.9649651646614076,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,23,39,16,4,14,0.9272319674491882,0.967785656452179,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,23,39,16,5,41,0.9264028072357178,0.9675302505493164,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,23,39,16,6,9,0.9374417066574096,0.9689251780509948,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,23,39,16,7,3,0.9243426322937012,0.967396318912506,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,23,39,16,8,13,0.9565922021865844,0.971519649028778,7,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,23,39,16,9,11,0.9448922872543336,0.9700470566749572,17,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,23,40,17,0,14,4.5212770159730464e-12,0.937414050102234,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,23,40,17,1,35,0.9452037215232848,0.970955491065979,9,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,23,40,17,2,11,0.9219837188720704,0.9704540371894836,17,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,23,40,17,3,13,0.9408616423606871,0.9706506729125975,17,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,23,40,17,4,9,0.9428783655166626,0.970914661884308,14,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,23,40,17,5,29,0.9429853558540344,0.9700068831443788,15,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,23,40,17,6,8,0.9278242588043212,0.9693716168403624,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,23,40,17,7,42,0.9204267859458924,0.970380425453186,18,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,23,40,17,8,3,0.9275376200675964,0.9695577025413512,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,23,40,17,9,41,0.9270423054695128,0.968300759792328,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,23,41,18,0,14,4.5212770159730464e-12,0.9275735020637512,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,23,41,18,1,42,0.9223942756652832,0.9705737233161926,16,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,23,41,18,2,8,0.9289686679840088,0.96805077791214,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,23,41,18,3,9,0.9258377552032472,0.9671329855918884,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,23,41,18,4,29,0.9363579154014589,0.9703938364982604,14,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,23,41,18,5,3,0.9221248030662536,0.9685071110725404,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,23,41,18,6,11,0.9346954822540284,0.970365345478058,20,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,23,41,18,7,13,0.9566757082939148,0.9703266620635986,6,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,23,41,18,8,41,0.9271512031555176,0.9667121171951294,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,23,41,18,9,35,0.9595276713371276,0.9724022150039672,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,23,42,19,0,13,3.640891841488747e-12,0.948650360107422,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,23,42,19,1,41,0.8591695427894592,0.963283896446228,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,23,42,19,2,42,0.9213550090789796,0.9692999124526978,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,23,42,19,3,35,0.9417755007743835,0.9713371992111206,7,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,23,42,19,4,9,0.9390001893043518,0.970656394958496,16,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,23,42,19,5,8,0.9403434991836548,0.9685589671134948,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,23,42,19,6,29,0.9395319819450378,0.9717615842819214,18,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,23,42,19,7,3,0.931846797466278,0.9700379371643066,18,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,23,42,19,8,14,0.9378650784492492,0.9704375267028807,15,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,23,42,19,9,11,0.9448922872543336,0.9702804684638976,17,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
