subset_index,experiment_seed,perm_gen_seed,permutation_index,image_index,image_id,initial_dice,final_dice,iterations_used,reached_cutoff,commit_type,protocol,dice_cutoff,prompt_limit,context_size
0,23,28,5,3,11,0.6343077421188354,0.9118086695671082,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,28,5,4,236,0.7431754469871521,0.9218762516975404,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,28,5,5,209,6.550648912195811e-11,0.9300557971000672,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,28,5,6,68,0.5878432989120483,0.906507670879364,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,28,5,7,63,0.9021533131599426,0.9021533131599426,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,28,5,8,168,0.94747793674469,0.94747793674469,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,28,5,9,177,0.9074187874794006,0.9074187874794006,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,29,6,0,127,4.4800666648692194e-11,0.9081157445907592,5,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,29,6,1,177,0.7948525547981262,0.9101568460464478,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,29,6,2,68,0.5409279465675354,0.9187034964561462,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,29,6,3,209,0.8409345746040344,0.9126256704330444,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,29,6,4,168,0.9441229701042176,0.9441229701042176,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,29,6,5,164,0.8913065791130066,0.9247676730155944,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,29,6,6,2,0.8106265068054199,0.9322600960731506,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,29,6,7,63,0.9196143746376038,0.9196143746376038,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,29,6,8,11,0.5756865739822388,0.9004554748535156,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,29,6,9,236,0.8770859837532043,0.931770920753479,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,30,7,0,68,6.659313378509779e-11,0.9150282740592957,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,30,7,1,209,0.8818528652191162,0.9082067608833312,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,30,7,2,164,0.0078761223703622,0.9077390432357788,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,30,7,3,127,0.3459973931312561,0.9055597186088562,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,30,7,4,236,0.9011451601982116,0.9011451601982116,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,30,7,5,168,0.943732500076294,0.943732500076294,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,30,7,6,177,0.9287033081054688,0.9287033081054688,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,30,7,7,2,0.8179914951324463,0.928229033946991,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,30,7,8,11,0.5757048726081848,0.9210286736488342,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,30,7,9,63,0.9044710397720336,0.9044710397720336,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,31,8,0,68,6.659313378509779e-11,0.9150282740592957,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,31,8,1,2,0.81233149766922,0.935071587562561,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,31,8,2,11,2.045364051739273e-11,0.9126923084259032,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,31,8,3,236,0.8805711269378662,0.9031631350517272,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,31,8,4,63,0.9003304839134216,0.9003304839134216,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,31,8,5,209,0.7280019521713257,0.9212089776992798,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,31,8,6,164,0.8698493838310242,0.9283818006515504,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,31,8,7,168,0.951969027519226,0.951969027519226,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,31,8,8,127,0.1250153630971908,0.9170469045639038,5,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,31,8,9,177,0.9074187874794006,0.9074187874794006,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,32,9,0,164,2.184053979337186e-11,0.9267435669898988,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,32,9,1,236,0.7419877648353577,0.9386321902275084,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,32,9,2,68,0.3183246254920959,0.9185270667076112,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,32,9,3,168,0.9493384957313538,0.9493384957313538,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,32,9,4,11,0.460949182510376,0.9267514944076538,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,32,9,5,2,0.8152455687522888,0.9416012167930604,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,32,9,6,209,0.7408686280250549,0.9274455308914183,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,32,9,7,63,0.9029157161712646,0.9029157161712646,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,32,9,8,177,0.8706919550895691,0.9273240566253662,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,32,9,9,127,0.3683785796165466,0.9224101901054382,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,33,10,0,168,1.1234228824985593e-11,0.9408178329467772,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,33,10,1,209,0.1529123038053512,0.912151575088501,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,33,10,2,177,0.9210930466651917,0.9210930466651917,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,33,10,3,236,0.8938230872154236,0.9462699294090272,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,33,10,4,11,0.2262161523103714,0.940157949924469,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,33,10,5,127,0.5629804134368896,0.902882158756256,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,33,10,6,164,0.8935432434082031,0.9230358600616456,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,33,10,7,2,0.8223141431808472,0.9196619391441344,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,33,10,8,63,0.8915302753448486,0.92867910861969,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,33,10,9,68,0.617468535900116,0.9183739423751832,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,34,11,0,164,2.184053979337186e-11,0.914980947971344,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,34,11,1,2,0.8343411684036255,0.9261571764945984,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,34,11,2,177,0.8193785548210144,0.9225996136665344,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,34,11,3,63,0.8899038434028625,0.9178377389907836,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,34,11,4,168,0.949810802936554,0.949810802936554,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,34,11,5,236,0.906035840511322,0.906035840511322,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,34,11,6,68,0.5505205392837524,0.921325981616974,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,34,11,7,127,0.2598573267459869,0.9001711010932922,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,34,11,8,209,0.7394242882728577,0.9270142316818236,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,34,11,9,11,0.5627941489219666,0.9202418923377992,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,35,12,0,209,9.647235788001751e-11,0.918278992176056,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,35,12,1,2,0.6038867831230164,0.933204174041748,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,35,12,2,236,0.8392844796180725,0.9231536984443665,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,35,12,3,11,0.3062916994094848,0.916567325592041,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,35,12,4,127,0.2637633085250854,0.9269568920135498,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,35,12,5,68,0.7477469444274902,0.9154048562049866,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,35,12,6,63,0.9057952165603638,0.9057952165603638,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,35,12,7,164,0.8647541999816895,0.9314098358154296,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,35,12,8,168,0.94747793674469,0.94747793674469,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,35,12,9,177,0.9074187874794006,0.9074187874794006,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,36,13,0,68,6.659313378509779e-11,0.9150282740592957,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,36,13,1,168,0.93490070104599,0.93490070104599,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,36,13,2,177,0.9219340085983276,0.9219340085983276,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,36,13,3,11,1.655874395933843e-11,0.9279078841209412,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,36,13,4,236,0.8936175107955933,0.9278072118759156,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,36,13,5,164,0.9059635400772096,0.9059635400772096,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,36,13,6,2,0.8124246597290039,0.9403246641159058,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,36,13,7,63,0.9019386172294616,0.9019386172294616,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,36,13,8,127,0.4592601954936981,0.9100131988525392,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,36,13,9,209,0.7351178526878357,0.9310019612312316,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,37,14,0,209,9.647235788001751e-11,0.918278992176056,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,37,14,1,68,0.8506227135658264,0.900507390499115,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,37,14,2,2,0.8382753133773804,0.9266012907028198,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,37,14,3,168,0.8965092897415161,0.9246686100959778,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,37,14,4,236,0.8445711731910706,0.9218139052391052,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,37,14,5,127,2.3136848339988525e-11,0.919113278388977,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,37,14,6,164,0.924821138381958,0.924821138381958,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,37,14,7,177,0.901757836341858,0.901757836341858,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,37,14,8,11,0.5757048726081848,0.9204490184783936,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,37,14,9,63,0.9044710397720336,0.9044710397720336,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,38,15,0,164,2.184053979337186e-11,0.9207181930541992,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,38,15,1,168,0.9591226577758788,0.9591226577758788,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,38,15,2,209,3.2189882703814725e-11,0.91297847032547,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,38,15,3,236,0.8784765005111694,0.9251514077186584,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,38,15,4,63,0.8999722003936768,0.9305973052978516,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,38,15,5,177,0.86014324426651,0.9266435503959656,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,38,15,6,68,0.6377530694007874,0.921325981616974,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,38,15,7,127,0.4373869895935058,0.9321775436401368,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,38,15,8,11,0.5540934205055237,0.9135847687721252,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,38,15,9,2,0.8193848729133606,0.9376137256622314,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,39,16,0,11,2.4395567163604248e-11,0.9433777928352356,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,39,16,1,68,1.8933453763136928e-11,0.9085915088653564,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,39,16,2,168,0.951449692249298,0.951449692249298,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,39,16,3,63,0.9059590697288512,0.9059590697288512,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,39,16,4,236,0.7899568676948547,0.9116162657737732,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,39,16,5,209,0.7476224303245544,0.923237442970276,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,39,16,6,127,0.0795042514801025,0.9263783097267152,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,39,16,7,2,0.8156002759933472,0.9341217279434204,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,39,16,8,164,0.8895103931427002,0.9157693982124328,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,39,16,9,177,0.9074187874794006,0.9074187874794006,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,40,17,0,236,1.1668049339219607e-11,0.9519269466400146,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,40,17,1,68,0.6495254635810852,0.9324445128440856,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,40,17,2,177,0.9345824718475342,0.9345824718475342,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,40,17,3,164,0.8911687731742859,0.9150605201721193,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,40,17,4,127,0.4608867466449737,0.91303813457489,5,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,40,17,5,11,0.6220352053642273,0.9249892830848694,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,40,17,6,63,0.8999812602996826,0.9444055557250975,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,40,17,7,168,0.9530869126319884,0.9530869126319884,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,40,17,8,2,0.8297995328903198,0.9377816319465636,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,40,17,9,209,0.7351178526878357,0.9310019612312316,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,41,18,0,236,1.1668049339219607e-11,0.9519269466400146,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,41,18,1,168,0.8088181018829346,0.945070743560791,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,41,18,2,63,0.9223517775535583,0.9223517775535583,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,41,18,3,127,0.0523602068424224,0.9067728519439696,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,41,18,4,11,0.4533939659595489,0.9441266059875488,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,41,18,5,2,0.8327707648277283,0.9300590753555298,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,41,18,6,177,0.92811518907547,0.92811518907547,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,41,18,7,164,0.8870203495025635,0.9293432235717772,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,41,18,8,209,0.0129334824159741,0.9310019612312316,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,41,18,9,68,0.617468535900116,0.921325981616974,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,42,19,0,164,2.184053979337186e-11,0.9187814593315125,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,42,19,1,209,2.7959778589603523e-11,0.9099566340446472,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,42,19,2,168,0.9575108289718628,0.9575108289718628,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,42,19,3,68,0.7140169143676758,0.905472695827484,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,42,19,4,127,0.2714516222476959,0.905544936656952,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,42,19,5,63,0.9199265837669371,0.9199265837669371,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,42,19,6,11,0.5332099795341492,0.9213433265686036,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,42,19,7,2,0.8247982859611511,0.9354215264320374,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,42,19,8,236,0.8525693416595459,0.927603006362915,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,42,19,9,177,0.9074187874794006,0.9074187874794006,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
